酒名英文字段,酒名中文字段,年份字段,单价字段,散支字段,官网链接,供货商,供货商代码,上传时间
"Hermitage La Chapelle, Paul Jaboulet Aine (owc)",小教堂 (原箱),1996.0,1100.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Hermitage La Chapelle, Paul Jaboulet Aine (soiled label)",小教堂 (污标),1985.0,2100.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Hermitage Les Bessards, Delas",达拉斯. 埃米塔 Les Beessards,2010.0,2000.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Hermitage Les Bessards, Delas",达拉斯. 埃米塔 Les Beessards,2006.0,1600.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Hermitage, JL Chave (soiled label)",沙夫. 埃米塔 (污标),1995.0,4800.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Quartz, Domaine des Ardoisieres",Domaine des Ardoisieres 石英 干白,2020.0,800.0,7,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Brauneberger Juffer Sonnenuhr Auslese Goldkapsel #12, Fritz Haag",海格. 布拉尼伯格 朱芬 日晷园 精选 金盖,2002.0,800.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Erdener Pralat Auslese, Dr Loosen",露森. 艾登纳教士园 雷司令 精选,2002.0,1000.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Saarburger Rausch Auslese, Zilliken",哲灵肯. Saarburger Rausch 精选,2002.0,700.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Saarburger Rausch Spatlese, Zilliken",哲灵肯. Saarburger Rausch 晚收,2003.0,580.0,29,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Scharzhofberger Riesling Kabinett, Egon Muller",伊贡 穆勒. 沙兹堡 雷司令 Kabinett,2006.0,1650.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Scharzhofberger Riesling Kabinett, Egon Muller (ocb)",伊贡 穆勒. 沙兹堡 雷司令 Kabinett (原箱),2022.0,1300.0,33,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Wiltinger Braune Kupp Spatlese Le Gallais, Egon Muller",伊贡 穆勒. Le Gallais 晚摘 雷司令,2010.0,900.0,9,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Westhofen Brunnenhauschen Abts Erde Spatlese, Keller",凯勒. Westhofen Brunnenhauschen Abts Erde 晚摘,2016.0,2000.0,9,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Westhofener Kirchspiel Riesling Trocken GG, Keller",凯勒. Westhofener Kirchspiel 雷司令 GG,2020.0,1950.0,8,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Westhofener Kirchspiel Riesling Trocken GG, Keller",凯勒. Westhofener Kirchspiel 雷司令 GG,2014.0,2300.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Trebbiano d'Abruzzo, Emidio Pepe",Emidio Pepe. 特雷比亚诺 干白,2017.0,800.0,12,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Tokaji Aszu 6 puttonyos, Olah Laszio",Olah Laszio 6篓 托卡伊 阿苏 甜酒,1957.0,4200.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Tokaji Esszencia, Pajzos 50cl (ocb)",帕佐斯 托卡伊 精华 甜酒 50cl (原箱),1993.0,4800.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Trebbiano d'Abruzzo, Valentini",瓦伦蒂尼. 特雷比亚诺 干白,2020.0,1100.0,24,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Trebbiano d'Abruzzo, Valentini",瓦伦蒂尼. 特雷比亚诺 干白,2019.0,1200.0,24,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Trebbiano d'Abruzzo, Valentini",瓦伦蒂尼. 特雷比亚诺 干白,2000.0,2600.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Trebbiano d'Abruzzo, Valentini",瓦伦蒂尼. 特雷比亚诺 干白,2000.0,2600.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barbaresco Asili Riserva, Bruno Giacosa",布鲁诺·贾科萨. 芭芭罗斯科 Asili 珍藏,2014.0,2500.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barbaresco Asili Riserva, Bruno Giacosa (owc)",布鲁诺·贾科萨. 芭芭罗斯科 Asili 珍藏 (原箱),2011.0,2650.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barbaresco Asili Riserva, Bruno Giacosa 1.5L (owc)",布鲁诺·贾科萨. 芭芭罗斯科 Asili 珍藏 1.5L (原箱),2014.0,5200.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barbaresco Costa Russi, Gaja (owc)",佳雅. 芭芭罗斯科 Costa Russi (原箱),2007.0,3200.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barbaresco Gallina di Neive, Bruno Giacosa",布鲁诺·贾科萨. 芭芭罗斯科 Gallina di Neive,1998.0,2800.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barbaresco Paje, Roagna",拉格纳. 芭芭罗斯科 Paje,2013.0,1000.0,8,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barbaresco Santo Stefano di Neive Riserva, Bruno Giacosa",布鲁诺·贾科萨. 芭芭罗斯科 Santo Stefano di Neive 珍藏,1998.0,4500.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barbaresco Sori San Lorenzo, Gaja",佳雅. 芭芭罗斯科 Sori San Lorenzo,1997.0,4200.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barbaresco Sori San Lorenzo, Gaja (owc)",佳雅. 芭芭罗斯科 Sori San Lorenzo (原箱),1998.0,3400.0,10,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barbaresco Vanotu, Pelissero",Pelissero. 芭芭罗斯科 Vanotu,1997.0,900.0,16,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Brunate Le Coste, Giuseppe Rinaldi",里纳尔迪. 巴罗洛 Brunate Le Coste,2003.0,3950.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Brunate Le Coste, Giuseppe Rinaldi",里纳尔迪. 巴罗洛 Brunate Le Coste,2001.0,3900.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Brunate Le Coste, Giuseppe Rinaldi",里纳尔迪. 巴罗洛 Brunate Le Coste,1998.0,4750.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Brunate Le Coste, Giuseppe Rinaldi (soiled label)",里纳尔迪. 巴罗洛 Brunate Le Coste (污标),2006.0,4000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Brunate Riserva, Giuseppe Rinaldi",里纳尔迪. 巴罗洛 Brunate 珍藏,1985.0,5900.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Brunate, Giuseppe Rinaldi",里纳尔迪. 巴罗洛 Brunate,2012.0,3100.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Brunate, Giuseppe Rinaldi",里纳尔迪. 巴罗洛 Brunate,2012.0,3100.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Brunate, Giuseppe Rinaldi 1.5L",里纳尔迪. 巴罗洛 Brunate 1.5L,2011.0,6200.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Brunate, Roberto Voerzio",罗伯特 沃奇奥. 巴罗洛 布鲁纳特,2008.0,2700.0,11,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Bussia Soprana, Aldo Conterno",奥多. 巴罗洛 Bussia Soprana,1982.0,2100.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Cannubi S.Lorenzo Ravera, Giuseppe Rinaldi",里纳尔迪. 巴罗洛 Cannubi S.Lorenzo Ravera,2001.0,4500.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Cannubi S.Lorenzo Ravera, Giuseppe Rinaldi",里纳尔迪. 巴罗洛 Cannubi S.Lorenzo Ravera,2000.0,4700.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Cannubi S.Lorenzo Ravera, Giuseppe Rinaldi",里纳尔迪. 巴罗洛 Cannubi S.Lorenzo Ravera,1996.0,6000.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Cascina Francia, Giacomo Conterno",孔特诺. 巴罗洛 Cascina Francia,2009.0,2650.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Cascina Francia, Giacomo Conterno",孔特诺. 巴罗洛 Cascina Francia,2004.0,3200.0,8,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Cerequio, Roberto Voerzio",罗伯特 沃奇奥. 巴罗洛 斯丽桂园,1996.0,2400.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Chinato, Chinato Mascarello 50cl",,,1000.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Lazzarito, Vietti (owc)",维埃蒂. 巴罗洛 Lazzarito (原箱),2007.0,1800.0,15,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Monvigliero, GB Burlotto",GB Brulotto. 巴罗洛 Monvigliero,2018.0,2800.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Monvigliero, GB Burlotto",GB Brulotto. 巴罗洛 Monvigliero,2017.0,2750.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Monvigliero, GB Burlotto",GB Brulotto. 巴罗洛 Monvigliero,2013.0,3900.0,11,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Monvigliero, GB Burlotto",GB Burlotto. 巴罗洛 Monvigliero,2013.0,3900.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Ravera, Vietti",维埃蒂. 巴罗洛 Ravera,2011.0,1550.0,12,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Riserva Monfortino, Giacomo Conterno",孔特诺. 梦馥迪诺,2006.0,9000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Riserva Monfortino, Giacomo Conterno",孔特诺. 梦馥迪诺,1988.0,12000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Riserva Monfortino, Giacomo Conterno (soiled label)",孔特诺. 梦馥迪诺 (污标),2006.0,8500.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Riserva Runcot, Elio Grasso",阿里奥 拉索. 巴罗洛 Runcot 珍藏,2008.0,1400.0,16,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Rocche di Castiglione, Vietti (owc)",维埃蒂. 巴罗洛 Rocche di Castiglione (原箱),2013.0,1600.0,12,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Sperss, Gaja",佳雅. 巴罗洛 Sperss,1988.0,2800.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Tre Tine, Giuseppe Rinaldi",里纳尔迪. 巴罗洛 Tre Tine,2013.0,2900.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Tre Tine, Giuseppe Rinaldi",里纳尔迪. 巴罗洛 Tre Tine,2012.0,2800.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Tre Tine, Giuseppe Rinaldi",里纳尔迪. 巴罗洛 Tre Tine,2011.0,2700.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Tre Tine, Giuseppe Rinaldi",里纳尔迪. 巴罗洛 Tre Tine,2011.0,2700.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Tre Tine, Giuseppe Rinaldi (ocb)",里纳尔迪. 巴罗洛 Tre Tine (原箱),2013.0,2900.0,12,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Tre Tine, Giuseppe Rinaldi (soiled label)",里纳尔迪. 巴罗洛 Tre Tine (污标),2010.0,3900.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Tre Tine, Giuseppe Rinaldi 1.5L",里纳尔迪. 巴罗洛 Tre Tine 1.5L,2010.0,9000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Tre Tine, Giuseppe Rinaldi 1.5L",里纳尔迪. 巴罗洛 Tre Tine 1.5L,2010.0,9000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo, Bartolo Mascarello",巴托罗,2014.0,2100.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo, Bartolo Mascarello",巴托罗,2010.0,4250.0,12,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo, Bartolo Mascarello",巴托罗,2010.0,4250.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo, Bartolo Mascarello",巴托罗,2004.0,3100.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo, Bartolo Mascarello",巴托罗,1989.0,5500.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Monprivato, Giuseppe Mascarello",马斯卡雷洛. 巴罗洛 Monprivato,2004.0,2000.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Monprivato, Giuseppe Mascarello",马斯卡雷洛. 巴罗洛 Monprivato,2004.0,2000.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Monprivato, Giuseppe Mascarello",马斯卡雷洛. 巴罗洛 Monprivato,1997.0,3100.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Monprivato, Giuseppe Mascarello",马斯卡雷洛. 巴罗洛 Monprivato,1990.0,4400.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Ginestra Riserva, Paolo Conterno 1.5L",巴阿洛 孔特诺. 巴罗洛 Ginestra 珍藏 1.5L,2010.0,2600.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Sori Ginestra, Conterno Fantino",Conterno Fantino. 巴罗洛 Sori Ginestra,2008.0,1000.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Le Rocche del Falletto Riserva, Bruno Giacosa 1.5L",布鲁诺·贾科萨. 巴罗洛 Rocche del Falletto 珍藏 1.5L,2008.0,5000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Le Rocche del Falletto Riserva, Bruno Giacosa 1.5L (owc)",布鲁诺·贾科萨. 巴罗洛 Rocche del Falletto 珍藏 1.5L (原箱),2008.0,5000.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Barolo Pie Rupestris, Cappellano",卡佩拉诺. 巴罗洛 Pie Rupestris,2011.0,1850.0,11,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
Masseto,马赛托,1993.0,8000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
Masseto (owc),马赛托 (原箱),1999.0,7400.0,11,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
Masseto 1.5L,马赛托 1.5L,2006.0,16000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
Masseto 1.5L,马赛托 1.5L,1999.0,13000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
Ornellaia,奥纳亚,2004.0,2500.0,9,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
Ornellaia,奥纳亚,1999.0,2400.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
Ornellaia,奥纳亚,1997.0,2300.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
Ornellaia,奥纳亚,1989.0,2900.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
Ornellaia (ocb),奥纳亚 (原箱),1988.0,2400.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
Ornellaia (owc),奥纳亚 (原箱),1999.0,2400.0,24,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
Ornellaia (owc),奥纳亚 (原箱),1997.0,2300.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
Sassicaia,西施佳雅,2004.0,2800.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Solaia, Antinori",太阳庄,1996.0,2200.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Solaia, Antinori",太阳庄,1990.0,3000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Solaia, Antinori",太阳庄,1989.0,2500.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Brunello di Montalcino Cerretalto, Casanova di Neri (owc)",卡萨诺瓦. 布鲁奈罗 蒙塔希诺 (原箱),2015.0,2850.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Brunello di Montalcino Cerretalto, Casanova di Neri (owc)",卡萨诺瓦. 布鲁奈罗 蒙塔希诺 (原箱),2004.0,2200.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Brunello di Montalcino Cielo, Stella di Campalto (ocb)",卡帕多. 布鲁奈罗 蒙塔希诺 Cielo (原箱),2018.0,2400.0,15,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Brunello di Montalcino Cielo, Stella di Campalto 1.5L (ocb)",卡帕多. 布鲁奈罗 蒙塔希诺 Cielo 1.5L (原箱),2018.0,5000.0,12,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Brunello di Montalcino La Cerbaiola, Salvioni",萨维奥尼. 布鲁奈罗 蒙塔希诺 La Cerbaiola,2015.0,1400.0,11,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Brunello di Montalcino La Cerbaiola, Salvioni",萨维奥尼. 布鲁奈罗 蒙塔希诺 La Cerbaiola,2013.0,1100.0,12,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Brunello di Montalcino Piaggione, Salicutti",Salicutti. 布鲁奈罗 蒙塔希诺 Piaggione,2015.0,750.0,10,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Brunello di Montalcino Riserva Case Basse, Soldera",索得拉. 布鲁奈罗 蒙塔希诺 珍藏,2006.0,8000.0,9,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Brunello di Montalcino Riserva Case Basse, Soldera",索得拉. 布鲁奈罗 蒙塔希诺 珍藏,2006.0,8000.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Brunello di Montalcino Riserva Madonna del Piano, Valdicava (owc)",持剑天使. 布鲁奈罗 蒙塔希诺 珍藏 马当拿 (原箱),2015.0,1800.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Brunello di Montalcino Riserva, Biondi Santi",碧安帝 山迪. 蒙达奇诺 布鲁奈罗 珍藏,2004.0,4000.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Brunello di Montalcino Riserva, Poggio di Sotto",索托酒庄. 蒙达奇诺 布鲁奈罗 珍藏,2016.0,2950.0,9,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Brunello di Montalcino Riserva, Poggio di Sotto",索托酒庄. 蒙达奇诺 布鲁奈罗 珍藏,2011.0,2650.0,7,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Brunello di Montalcino Vecchie Vigne, Siro Pacenti",Siro Pacenti. 布鲁奈罗 蒙塔希诺 老藤,2010.0,1000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Brunello di Montalcino, Conti Costanti 37.5cl",Conti Costanti. 蒙达奇诺 布鲁奈罗,2010.0,350.0,45,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Brunello di Montalcino, Poggio di Sotto",索托酒庄. 蒙达奇诺 布鲁奈罗,2016.0,1600.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Brunello di Montalcino, Poggio di Sotto",索托酒庄. 蒙达奇诺 布鲁奈罗,1995.0,2800.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Brunello di Montalcino, Poggio di Sotto (owc)",索托酒庄. 蒙达奇诺 布鲁奈罗 (原箱),2013.0,1600.0,16,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Toscana Case Basse, Soldera (ocb)",索得拉. 托斯卡娜 Case Basse (原箱),2019.0,4950.0,8,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Toscana Case Basse, Soldera 1.5L",索得拉. 托斯卡娜 Case Basse 1.5L,2014.0,12000.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Le Pergole Torte, Montevertine",蒙特维尼,2018.0,2100.0,7,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Le Pergole Torte, Montevertine",蒙特维尼,2015.0,2950.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Le Pergole Torte, Montevertine",蒙特维尼,2004.0,3600.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Le Pergole Torte, Montevertine",蒙特维尼,2004.0,3600.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Le Pergole Torte, Montevertine (owc)",蒙特维尼 (原箱),2015.0,2950.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Le Pergole Torte, Montevertine (owc)",蒙特维尼 (原箱),2011.0,2300.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
